URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
http://dbpedia.org/resource/Thunderbolt_(car),Thunderbolt (car),Thunderbolt is a British Land Speed Record holder of the 1930s driven by Captain George E.T. Eyston,NULL,NULL,NULL,NULL,Land speed record,http://dbpedia.org/resource/Land_speed_record,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bean Cars,http://dbpedia.org/resource/Bean_Cars,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0001-01-01T00:00:00+02:00,NULL,0001-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Thunderbolt_racing_car_(Dinky_Toys_23m).jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Thunderbolt_racing_car_(Dinky_Toys_23m).jpg/200px-Thunderbolt_racing_car_(Dinky_Toys_23m).jpg,Coupled gearbox and single final drive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Thunderbolt_racing_car_(Dinky_Toys_23m).jpg,http://upload.wikimedia.org/wikipedia/commons/0/0d/Thunderbolt_racing_car_(Dinky_Toys_23m).jpg,Thunderbolt
http://dbpedia.org/resource/Bluebird-Proteus_CN7,Bluebird-Proteus CN7,The Bluebird-Proteus CN7 was a technologically advanced wheel-driven land speed record-breaking car driven by Donald Campbell built in 1960 and rebuilt in 1962.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ken_Norris_(designer),http://dbpedia.org/resource/Ken_Norris_(designer),Ken_Norris_(designer),http://dbpedia.org/resource/Ken_Norris_(designer),NULL,NULL,NULL,NULL,NULL,NULL,9.144,Motor_Panels_Ltd.,http://dbpedia.org/resource/Motor_Panels_Ltd.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0001-01-01T00:00:00+02:00,NULL,0001-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-1962_Bluebird_Campbell_CN7.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/1962_Bluebird_Campbell_CN7.JPG/200px-1962_Bluebird_Campbell_CN7.JPG,Front and rear drives to separate 3.6 to 1 spiral bevel gearboxes,NULL,NULL,NULL,NULL,3.65783e+06,3.9624,1.524,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1962_Bluebird_Campbell_CN7.JPG,http://upload.wikimedia.org/wikipedia/commons/d/d0/1962_Bluebird_Campbell_CN7.JPG,{Bluebird-Proteus CN7|Proteus-Bluebird Campbell–Norris 7}
http://dbpedia.org/resource/Ford_999,Ford 999,The Ford 999 was a nameplate attached to two distinct but similar racers built by Henry Ford during the early 20th century. Though they began as separate entities they were virtually mechanically identical and parts (and ultimately names) were swapped between them as needed making the identities and legacies inseparable.,Detroit,http://dbpedia.org/resource/Detroit,NULL,NULL,NULL,NULL,NULL,NULL,Henry Ford,http://dbpedia.org/resource/Henry_Ford,Henry Ford,http://dbpedia.org/resource/Henry_Ford,Ford_999__1,http://dbpedia.org/resource/Ford_999__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0002-01-01T00:00:00+02:00,NULL,0002-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-BarneyOldfieldHenryFord.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/BarneyOldfieldHenryFord.jpg/200px-BarneyOldfieldHenryFord.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,BarneyOldfieldHenryFord.jpg,http://upload.wikimedia.org/wikipedia/commons/c/c3/BarneyOldfieldHenryFord.jpg,Ford 999
http://dbpedia.org/resource/GAZ-67,GAZ-67,The GAZ-67 and the subsequent GAZ-67B were general purpose four wheel drive Soviet military vehicles built by GAZ starting in 1943. By the end of the war it was the Soviet equivalent of the Willys Jeep The GAZ-67 was a further development of the earlier GAZ-64. A main improvement was a wider track of 1446 mm. It also had a strengthened chassis frame enlarged fuel tank and other improvements.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GAZ-67__2,http://dbpedia.org/resource/GAZ-67__2,NULL,1.7,Front-engine four-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_four-wheel-drive_layout",3.345,GAZ,http://dbpedia.org/resource/GAZ,NULL,NULL,NULL,NULL,GAZ-64,http://dbpedia.org/resource/GAZ-64,NULL,1953-01-01T00:00:00+02:00,NULL,0092-01-01T00:00:00+02:00,{BA-64|GAZ-64|GAZ-69},{http://dbpedia.org/resource/BA-64|http://dbpedia.org/resource/GAZ-64|http://dbpedia.org/resource/GAZ-69},NULL,NULL,GAZ-69,http://dbpedia.org/resource/GAZ-69,200px-Gaz-67.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Gaz-67.jpg/200px-Gaz-67.jpg,NULL,NULL,NULL,NULL,NULL,1.32e+06,2.1,1.685,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Gaz-67.jpg,http://upload.wikimedia.org/wikipedia/commons/5/5a/Gaz-67.jpg,{'''GAZ-67 / GAZ-67B|( ГАЗ-67 / ГАЗ-67Б )'''}
http://dbpedia.org/resource/Ford_Sierra_RS_Cosworth,Ford Sierra RS Cosworth,The Ford Sierra RS Cosworth was a high-performance version of the Ford Sierra. It was the result of a Ford Motorsport project with the purpose of producing an outright winner for Group A racing in Europe.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Ford_Sierra_RS_Cosworth__1|Ford_Sierra_RS_Cosworth__2|Ford_Sierra_RS_Cosworth__3|Ford_Sierra_RS_Cosworth__4},{http://dbpedia.org/resource/Ford_Sierra_RS_Cosworth__1|http://dbpedia.org/resource/Ford_Sierra_RS_Cosworth__2|http://dbpedia.org/resource/Ford_Sierra_RS_Cosworth__3|http://dbpedia.org/resource/Ford_Sierra_RS_Cosworth__4},NULL,1.38,NULL,NULL,NULL,Ford Motor Company,http://dbpedia.org/resource/Ford_Motor_Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0030-01-01T00:00:00+02:00,NULL,0030-01-01T00:00:00+02:00,Ford Escort RS Cosworth,http://dbpedia.org/resource/Ford_Escort_RS_Cosworth,NULL,NULL,NULL,NULL,200px-Cosworth800px.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Cosworth800px.jpg/200px-Cosworth800px.jpg,{5-speed|Borg Warner MT75 (1990-1992)|Borg Warner T5 (1986-1989)},NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Cosworth800px.jpg,http://upload.wikimedia.org/wikipedia/commons/e/e3/Cosworth800px.jpg,Ford Sierra RS Cosworth
http://dbpedia.org/resource/GM_HydroGen4,GM HydroGen4,HydroGen4 is the successor of the fuel cell vehicle HydroGen3 developed by General Motors/Opel and presented in 2007 at the IAA in Frankfurt. Its expected to hit the market in 2016.,NULL,NULL,NULL,NULL,Crossover,http://dbpedia.org/resource/Crossover,Mid-size car,http://dbpedia.org/resource/Mid-size_car,NULL,NULL,NULL,NULL,GM_HydroGen4__1,http://dbpedia.org/resource/GM_HydroGen4__1,NULL,1.76,NULL,NULL,4.796,General Motors,http://dbpedia.org/resource/General_Motors,NULL,NULL,NULL,NULL,GM HydroGen3,http://dbpedia.org/resource/GM_HydroGen3,NULL,2016-01-01T00:00:00+02:00,NULL,2016-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-11-09-04-iaa-by-RalfR-283.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/11-09-04-iaa-by-RalfR-283.jpg/200px-11-09-04-iaa-by-RalfR-283.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.858,1.814,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,11-09-04-iaa-by-RalfR-283.jpg,http://upload.wikimedia.org/wikipedia/commons/9/9b/11-09-04-iaa-by-RalfR-283.jpg,HydroGen4
http://dbpedia.org/resource/Woodill_Wildfire,Woodill Wildfire,The Woodill Wildfire was a sports car built by Dodge and Willys dealer Blanchard Robert Woody Woodill from 1952 to 1958 in Downey California. The Wildfire used a Glasspar fiberglass body and is credited with being the first complete fiberglass car available with approximately 15 produced and another 285 sold as kits. A child's version of the vehicle called the Brushfire was also available. In September 2012 a Woodill Wildfire was featured on the Discovery Channel TV show Fast N' Loud.,NULL,NULL,NULL,NULL,NULL,NULL,Sports car,http://dbpedia.org/resource/Sports_car,Bill Tritt,http://dbpedia.org/resource/Bill_Tritt,Bill Tritt,http://dbpedia.org/resource/Bill_Tritt,Woodill_Wildfire__1,http://dbpedia.org/resource/Woodill_Wildfire__1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0300-01-01T00:00:00+02:00,NULL,0300-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Woodill Wildfire
http://dbpedia.org/resource/M1918_light_repair_truck,M1918 light repair truck,The Dodge M1918 light repair truck (G10) was an open cab pickup used to carry tools for emergency repair of vehicles. It was used by the U.S. Army during and after World War I.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.9812,NULL,NULL,3.9878,Dodge,http://dbpedia.org/resource/Dodge,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0001-01-01T00:00:00+02:00,NULL,0001-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-M1918_Dodge.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/M1918_Dodge.jpg/200px-M1918_Dodge.jpg,3 speed,NULL,NULL,NULL,NULL,NULL,0.004,1.8288,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,M1918_Dodge.jpg,http://upload.wikimedia.org/wikipedia/commons/c/c3/M1918_Dodge.jpg,'''Dodge M1918 light repair truck
http://dbpedia.org/resource/Liberty_truck,Liberty truck,The Liberty truck was a United States Army vehicle used in World War I.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0017-01-01T00:00:00+02:00,NULL,0017-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Liberty_truck.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Liberty_truck.jpg/200px-Liberty_truck.jpg,4 speed 4X2,NULL,NULL,NULL,NULL,NULL,0.1605,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Liberty_truck.jpg,http://upload.wikimedia.org/wikipedia/commons/4/48/Liberty_truck.jpg,Liberty truck
http://dbpedia.org/resource/M7_Snow_Tractor,M7 Snow Tractor,The Allis-Chalmers M7 snow tractor was designed for use by the U.S. Army Air Corps as a rescue vehicle in remote northern bases.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Allis-Chalmers,http://dbpedia.org/resource/Allis-Chalmers,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0291-01-01T00:00:00+02:00,NULL,0291-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-M7_Snow_Tractor_right_.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/M7_Snow_Tractor_right_.JPG/200px-M7_Snow_Tractor_right_.JPG,3 speed High and low range,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,M7_Snow_Tractor_right_.JPG,http://upload.wikimedia.org/wikipedia/commons/b/b0/M7_Snow_Tractor_right_.JPG,M7 Snow Tractor
http://dbpedia.org/resource/Elfin_622/623,Elfin 622/623,The Elfin 622 is an Australian Formula 2 racing car produced from 1972-1974 by Elfin Sports Cars. Elfin also produced a version of this car optimised for Australian Formula 3 called the Elfin 623.,NULL,NULL,NULL,NULL,NULL,NULL,{Australian Formula 2|Australian Formula 3},{http://dbpedia.org/resource/Australian_Formula_2|http://dbpedia.org/resource/Australian_Formula_3},Garrie Cooper,http://dbpedia.org/resource/Garrie_Cooper,Garrie Cooper,http://dbpedia.org/resource/Garrie_Cooper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Elfin Sports Cars,http://dbpedia.org/resource/Elfin_Sports_Cars,NULL,NULL,NULL,NULL,Elfin Type 600,http://dbpedia.org/resource/Elfin_Type_600,NULL,0622-01-01T00:00:00+02:00,NULL,0622-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Elfin Sports Cars,http://dbpedia.org/resource/Elfin_Sports_Cars,200px-Elfin_622_of_Mark_Goldsmith.JPG,http://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Elfin_622_of_Mark_Goldsmith.JPG/200px-Elfin_622_of_Mark_Goldsmith.JPG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Elfin_622_of_Mark_Goldsmith.JPG,http://upload.wikimedia.org/wikipedia/commons/2/26/Elfin_622_of_Mark_Goldsmith.JPG,Elfin 622
http://dbpedia.org/resource/Panoz_Abruzzi,Panoz Abruzzi,The Panoz Abruzzi is a grand tourer manufactured by Panoz Auto Development currently under development for the European market. It is expected to be delivered from late 2010 to 2011 with a retail price of around £330000. Much of the car is made of a multilayer composite known as REAMS (Recyclable Energy Absorbing Matrix System). The Abruzzi made its sports car racing debut at the 2011 12 Hours of Sebring.,Braselton Georgia,"http://dbpedia.org/resource/Braselton,_Georgia",NULL,NULL,NULL,NULL,Grand tourer,http://dbpedia.org/resource/Grand_tourer,NULL,NULL,NULL,NULL,Panoz_Abruzzi__1,http://dbpedia.org/resource/Panoz_Abruzzi__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,Panoz Auto Development,http://dbpedia.org/resource/Panoz_Auto_Development,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0081-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-Panoz_Abruzzi_PLM10_01.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Panoz_Abruzzi_PLM10_01.jpg/200px-Panoz_Abruzzi_PLM10_01.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Panoz_Abruzzi_PLM10_01.jpg,http://upload.wikimedia.org/wikipedia/commons/5/51/Panoz_Abruzzi_PLM10_01.jpg,Panoz Abruzzi
http://dbpedia.org/resource/Suzuki_Fronte_800,Suzuki Fronte 800,The Suzuki Fronte 800 was a 2-stroke subcompact car built by the Suzuki Motor Corporation in the latter half of the 1960s.,NULL,NULL,NULL,NULL,Sedan (automobile),http://dbpedia.org/resource/Sedan_(automobile),NULL,NULL,NULL,NULL,NULL,NULL,{Suzuki_Fronte_800__1|Suzuki_Fronte_800__2},{http://dbpedia.org/resource/Suzuki_Fronte_800__1|http://dbpedia.org/resource/Suzuki_Fronte_800__2},NULL,1.36,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",3.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0012-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,200px-1965_Suzuki_Fronte_800.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/1965_Suzuki_Fronte_800.jpg/200px-1965_Suzuki_Fronte_800.jpg,4-speed manual,NULL,NULL,NULL,NULL,770000.0,2.2,1.48,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1965_Suzuki_Fronte_800.jpg,http://upload.wikimedia.org/wikipedia/commons/b/b9/1965_Suzuki_Fronte_800.jpg,Suzuki Fronte 800 (C10)
http://dbpedia.org/resource/Hofstetter_Turbo,Hofstetter Turbo,The Hofstetter Turbo is a car created in the 1980s by Mario Richard Hofstetter inspired by the Bertone Carabo a show car of the '70s. In 1980 Hofstetter pulled out his drawing paper and started to draw a prototype of the car. Mario Hofstetter also made this car at this time because the Brazilian government was very strict and didn't allow many imports into Brazil. In 1982 he started to put the mid-engined car together with some other workers and began the Hofstetter company in 1984.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0018-01-01T00:00:00+02:00,NULL,0018-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,{Hofstetter Cortada (1989–1991)|Hofstetter Turbo}
http://dbpedia.org/resource/Ford_Taunus_G93A,Ford Taunus G93A,The Ford Taunus G73A is a small family car produced by Ford of Germany between 1939 and 1942 in succession to the Ford Eifel. It was the first car developed at Cologne by Ford Germany which previously had built cars originated by Ford businesses in the US or the UK. Production began on 30 April 1939 with the first car exhibited to the public in June 1939 less than six months before the outbreak of war in Europe.,Cologne-Niehl,http://dbpedia.org/resource/Cologne-Niehl,NULL,NULL,Sedan (automobile),http://dbpedia.org/resource/Sedan_(automobile),NULL,NULL,NULL,NULL,NULL,NULL,Ford_Taunus_G93A__1,http://dbpedia.org/resource/Ford_Taunus_G93A__1,NULL,1.6,NULL,NULL,4.08,Ford Motor Company,http://dbpedia.org/resource/Ford_Motor_Company,NULL,NULL,NULL,NULL,Ford Eifel,http://dbpedia.org/resource/Ford_Eifel,NULL,0007-01-01T00:00:00+02:00,NULL,0007-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Ford Taunus P1,http://dbpedia.org/resource/Ford_Taunus_P1,200px-Buckel1939.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Buckel1939.jpg/200px-Buckel1939.jpg,{3-speed manual with synchromesh on upper two ratios.|4-speed manual offered on some models after 1950},NULL,NULL,NULL,NULL,NULL,2.387,1.485,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Buckel1939.jpg,http://upload.wikimedia.org/wikipedia/commons/f/fd/Buckel1939.jpg,{Ford Taunus G73A  1948–1952|Ford Taunus G93A  1939–1942|„Buckeltaunus”}
http://dbpedia.org/resource/Biagini_Passo_%E2%80%93_Golf_Country_Cabrio,Biagini Passo – Golf Country Cabrio,Biagini Passo – Golf Country Cabrio Biagini PassoManufacturer ACM with Volkswagen componentsAlso called Golf Country CabrioProduction Approximately 60 unitsClass SUV predecessor: Sport Utility VehicleBody style 2-door convertible + 2-door pickup truck + Cabrio Cabrio Car The convertible version of VW Golf MK I named the Golf Cabriolet (or Typ 155) in Europe and Canada (Rabbit Convertible in America originally and renamed in 1985 to Cabriolet) was sold from 1980 to 1993.,NULL,NULL,NULL,NULL,Convertible,http://dbpedia.org/resource/Convertible,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0060-01-01T00:00:00+02:00,NULL,0060-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,{Biagini Passo|Golf Country Cabrio}
http://dbpedia.org/resource/Lanchester_Ten,Lanchester Ten,The Lanchester Ten was sold by The Lanchester Motor Company Limited from its announcement in September 1932 until 1951. Quite different from previous Lanchesters it was the second (it followed the Lanchester 15/18) of Lanchester's new owner's new Daimler-linked Lanchester range.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Lanchester_Ten__1|Lanchester_Ten__2},{http://dbpedia.org/resource/Lanchester_Ten__1|http://dbpedia.org/resource/Lanchester_Ten__2},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",4.0005,Daimler Company,http://dbpedia.org/resource/Daimler_Company,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0012-01-01T00:00:00+02:00,NULL,0012-01-01T00:00:00+02:00,{BSA Ten|Daimler Fifteen|20|Lanchester Eighteen 15/18},{http://dbpedia.org/resource/BSA_Ten|http://dbpedia.org/resource/Daimler_Fifteen|http://dbpedia.org/resource/Daimler_Light_Twenty_16/20|http://dbpedia.org/resource/Lanchester_Eighteen_15/18},NULL,NULL,NULL,NULL,200px-Lanchester_Ten_6-light_saloon_1936_5917710821_3a71f2bf4b_o.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Lanchester_Ten_6-light_saloon_1936_5917710821_3a71f2bf4b_o.jpg/200px-Lanchester_Ten_6-light_saloon_1936_5917710821_3a71f2bf4b_o.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.6035,1.46685,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Lanchester_Ten_6-light_saloon_1936_5917710821_3a71f2bf4b_o.jpg,http://upload.wikimedia.org/wikipedia/commons/9/9b/Lanchester_Ten_6-light_saloon_1936_5917710821_3a71f2bf4b_o.jpg,{Lanchester Eleven (1935-1939)|Lanchester Ten (1932–1935) and}
http://dbpedia.org/resource/Chevrolet_Series_AD_Universal,Chevrolet Series AD Universal,The Chevrolet Series AD Universal or Chevrolet Universal AD is a Chevrolet car which was launched in 1930. Available in a variety of body types including as a 2-door coupe 4-door sedan and a delivery van.,NULL,NULL,NULL,NULL,{Coach (carriage)|Coupé|Roadster (automobile)},{http://dbpedia.org/resource/Coach_(carriage)|http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Roadster_(automobile)},NULL,NULL,NULL,NULL,NULL,NULL,Chevrolet_Series_AD_Universal__1,http://dbpedia.org/resource/Chevrolet_Series_AD_Universal__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,{Chevrolet|General Motors},{http://dbpedia.org/resource/Chevrolet|http://dbpedia.org/resource/General_Motors},1930-01-01T00:00:00+02:00,1930-01-01T00:00:00+02:00,NULL,NULL,Chevrolet Series AC International,http://dbpedia.org/resource/Chevrolet_Series_AC_International,NULL,0640-01-01T00:00:00+02:00,NULL,0640-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,Chevrolet Series AE Independence,http://dbpedia.org/resource/Chevrolet_Series_AE_Independence,200px-1930_Chevrolet_Universal_AD_Standard_4-Door_Sedan.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/1930_Chevrolet_Universal_AD_Standard_4-Door_Sedan.jpg/200px-1930_Chevrolet_Universal_AD_Standard_4-Door_Sedan.jpg,NULL,NULL,NULL,NULL,NULL,NULL,2.7178,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,1930_Chevrolet_Universal_AD_Standard_4-Door_Sedan.jpg,http://upload.wikimedia.org/wikipedia/commons/9/99/1930_Chevrolet_Universal_AD_Standard_4-Door_Sedan.jpg,Chevrolet Series AD Universal
